word,level,meaning,sentence
creep,4,躡手躡腳地走,He tried to creep into the room quietly.
critic,4,評論家,The critic praised the new film.
critical,4,關鍵性的；批判的,This is a critical moment for the company.
criticism,4,評論,Her criticism was fair and helpful.
criticize,4,批評,Do not criticize others too quickly.
cruelty,4,殘忍,The cruelty of the act shocked everyone.
crunchy,4,酥脆的,The apple was fresh and crunchy.
crush,4,弄碎；壓碎,The machine can crush rocks into powder.
cube,4,立方體,He put an ice cube in his drink.
cue,4,反芻的食物,The actor waited for his cue.
cunning,4,狡猾的；奸詐的,The cunning fox escaped the trap.
curiosity,4,好奇心,Curiosity led the child to open the box.
curl,4,捲髮；捲曲,She has beautiful curly hair.
curse,4,詛咒；咒罵,He cursed loudly when he missed the bus.
curve,4,曲線；使彎曲,The road curves to the left.
cushion,4,墊子,She put a soft cushion on the chair.
damp,4,潮溼的,The towel still feels damp.
deadline,4,截止期限,The deadline for the report is Friday.
declare,4,宣告；聲明,The government declared a state of emergency.
decoration,4,裝飾；裝溝,The Christmas decoration looked beautiful.
defeat,4,失敗；擊敗,Our team suffered a heavy defeat.
defend,4,防守；防衛,They fought to defend their country.
defense,4,防衛,The castle was built for defense.
defensible,4,可辯護的；站得住腳的,His position is defensible.
defensive,4,防護的；保衛的,He became defensive when criticized.
definite,4,明確的；肯定的,We need a definite answer by tomorrow.
delicate,4,纖弱的；雅緻的,The delicate glass broke easily.
delight,4,喻快,The children screamed with delight.
delightful,4,令人愉快的,We had a delightful evening together.
demand,4,請求；要求,The workers demand better pay.
demonstrate,4,證明；展示；遊行,The teacher demonstrated the experiment.
demonstration,4,驗證；示威運動,The students held a peaceful demonstration.
dense,4,密集的；稠密的,The forest was dark and dense.
depart,4,分離；啟程,The train will depart at six.
departure,4,分離；啟程,His sudden departure surprised us.
dependent,4,依賴性強的,Young children are dependent on adults.
depression,4,沮喪,He suffered from depression after losing his job.
deserve,4,應得,You deserve a reward for your hard work.
desperate,4,絕望的,She was desperate for help.
despite,4,儘管,Despite the rain we went out.
destruction,4,破壞,The war caused widespread destruction.
detective,4,偵探；偵查的,The detective solved the mystery.
determination,4,決心,Her determination helped her succeed.
device,4,裝置,This device measures temperature.
devise,4,策劃,They devised a clever plan.
devote,4,將…奉獻給,She decided to devote herself to medicine.
dew,4,露水,The grass was wet with dew.
diagram,4,圖表(解),The diagram shows how the machine works.
differ,4,不同於…,Their opinions differ on this issue.
digest,4,消化,It takes time to digest a heavy meal.
digital,4,數字式的,We live in a digital age.
dignity,4,尊嚴,He kept his dignity during the trial.
diligence,4,勤勉,Diligence is the key to success.
diligent,4,勤奮的,She is a diligent student.
diploma,4,學位證書,He received his diploma last June.
diplomat,4,外交官,The diplomat spoke three languages.
disability,4,無能,The building is accessible to people with a disability.
disadvantage,4,不利之條件,The main disadvantage is the high cost.
disappoint(ment),4,使失望,The result will disappoint many fans.
disaster,4,災難,The flood was a terrible disaster.
discipline,4,紀律,Good discipline is important in class.
discourage(ment),4,使洩氣；使沮喪,Do not let failure discourage you.
disguise,4,偽裝,He wore a disguise to avoid attention.
disgust,4,嫌惡；使厭惡,The dirty kitchen filled her with disgust.
dismiss,4,解散,The teacher dismissed the class early.
disorder,4,使混亂；騷亂,The room was in complete disorder.
dispute,4,爭論,They had a dispute over the property.
distinct,4,有區別的,There is a distinct difference between the two.
distinguish,4,識別,Can you distinguish between the twins?
distinguished,4,卓越的,He is a distinguished scientist.
distribute,4,分配,They distributed food to the victims.
distribution,4,分配；配給物,The distribution of wealth is unequal.
district,4,區域,She lives in a quiet district.
disturb,4,妨礙；打擾,Please do not disturb him while he works.
diverse,4,各種各樣的,The city has a diverse population.
diversity,4,多樣性,The school celebrates cultural diversity.
divine,4,神的；神聖的,They believed the king had divine power.
divorce,4,離婚,They decided to get a divorce.
dodge,4,避開,He dodged the ball quickly.
dominant,4,支配的,The company is dominant in the market.
dominate,4,支配,He tends to dominate the conversation.
draft,4,草稿,She wrote the first draft of the essay.
dread,4,害怕,I dread going to the dentist.
drift,4,漂流；漂浮物,The boat began to drift away.
drill,4,鑽頭；鑽床,The dentist used a drill on my tooth.
drowsy,4,昏昏欲睡的,The medicine made him feel drowsy.
durable,4,持久的,These shoes are durable and comfortable.
dusty,4,多灰塵的,The old room was dark and dusty.
dye,4,染料；染色,She used natural dye on the cloth.
dynamic,4,動力的；動態的,She has a dynamic personality.
dynasty,4,朝代,The Ming dynasty ruled for centuries.
earnest,4,認真的,He made an earnest effort to improve.
earphone,4,耳機,He put on his earphones and listened.
economic,4,經濟上的,The country faces serious economic problems.
economical,4,經濟的；節儉的,This car is very economical on fuel.
economics,4,經濟學,She studied economics at university.
economist,4,經濟學者,The economist predicted slow growth.
economy,4,節約；經濟,The economy is growing slowly.
efficiency,4,效率,The new system improved efficiency.
elastic,4,有彈性的,The waistband is elastic and comfortable.
electronics,4,電子學,He works in the electronics industry.
elegant,4,優雅的,She wore an elegant black dress.
elementary,4,基本的；初級的,He teaches at an elementary school.
eliminate,4,消滅；排除,We must eliminate waste in the process.
elsewhere,4,在別處,If you cannot find it here look elsewhere.
embarrass(ment),4,使出糢,His mistake caused him great embarrassment.
embassy,4,大使館,She went to the embassy for a visa.
emerge,4,浮現；顯露,The sun emerged from behind the clouds.
emphasis,4,強調,The school puts emphasis on reading.
empire,4,帝國；王權,The Roman empire was very powerful.
enclose,4,圍住；把(公文等)封入,Please enclose a photo with your application.
encounter,4,遭遇；衝突,We encountered many problems on the trip.
endanger,4,使瀕臨危機,Pollution can endanger wildlife.
endure,4,忍受,She had to endure great pain.
enforce(ment),4,實施,The police enforce traffic laws.
engineering,4,工程,He studies electrical engineering.
enlarge(ment),4,擴大,They plan to enlarge the kitchen.
enormous,4,巨大的,The elephant has an enormous body.
ensure,4,確保,Please ensure that the door is locked.
entertain(ment),4,娛樂,The show provided great entertainment.
enthusiasm,4,熱心,She showed great enthusiasm for the project.
equality,4,相等；平等；均等,We believe in equality for all people.
equip(ment),4,裝備以,The lab is equipped with modern equipment.
era,4,年代,We live in the era of technology.
essential,4,必要的；精華的,Water is essential for life.
establish(ment),4,建立,They established a new company.
estimate,4,估計；預計,We estimate the cost at one thousand dollars.
ethnic,4,種族的,The city has many ethnic groups.
evaluate,4,評估,Teachers evaluate students' progress.
evaluation,4,估算,The evaluation will take two weeks.
eventual,4,結果的,His eventual success surprised no one.
evidence,4,證據；物證,The police found new evidence.
evident,4,明顯的,It was evident that she was unhappy.
exaggerate,4,誇大,He tends to exaggerate his achievements.
exception,4,例外,Everyone was late with the exception of Tom.
exhaust,4,排出；排氣,The car exhaust is harmful to the air.
exhibit,4,展示,The museum will exhibit ancient coins.
expand,4,展開；擴大,The company plans to expand overseas.
expansion,4,擴展；膨脹,The expansion of the airport is complete.
experimental,4,實驗性質的,The treatment is still experimental.
explanation,4,解釋,He gave a clear explanation of the rule.
explosion,4,爆炸；劇變,The explosion damaged several buildings.
explosive,4,爆炸性的,The material is highly explosive.
expose,4,使暴露於,Do not expose the film to light.
exposure,4,暴露；陳列,Long exposure to the sun can hurt your skin.
extend,4,延伸,They decided to extend the deadline.
extent,4,程度；範圍,To some extent I agree with you.
facial,4,面部的；表面的,She uses facial cream every night.
facility,4,設備；能力,The hotel has excellent sports facilities.
faithful,4,忠誠的,A dog is a faithful friend.
fame,4,聲譽,His fame spread around the world.
fantastic,4,想像中的,The view from the top was fantastic.
fantasy,4,空想；幻想,She lives in a world of fantasy.
farewell,4,告別；告別詞,We held a farewell party for him.
fasten,4,繫緊；集中注意力,Please fasten your seat belt.
fatal,4,致命的,The accident was fatal for the driver.
favorable,4,贊同的；適合的,The weather is favorable for a picnic.
fax,4,傳真；傳真機,I will fax the document to you.
feast,4,盛宴；宴請,They prepared a great feast.
feedback,4,回饋；意見,Please give me some feedback.
ferry,4,擺渡；渡輸,We took a ferry across the river.
fertile,4,多產的；富饒的,The land here is very fertile.
fetch,4,去拿來,Could you fetch me a glass of water?
fiction,4,小說；虛構的事,This novel is a work of fiction.
fierce,4,兇猛的；猛烈的,The fierce dog scared the children.
finance,4,財政,He studies finance at university.
financial,4,財政的；金融的,The company is in financial trouble.
fireplace,4,壁爐,We sat by the fireplace.
flatter,4,諂媚；奉承,He tried to flatter his boss.
flea,4,跳蚤,The dog has a flea.
flee,4,逃走；逃離,The thief tried to flee from the police.
flexible,4,有彈性的,My work schedule is quite flexible.
fluent,4,流暢的,She is fluent in three languages.
flush,4,沖水；臉紅,Please flush the toilet.
foam,4,泡沬,The waves left white foam on the sand.
forbid,4,禁止；阻止,The law forbids smoking in public places.
forecast,4,預測；預言,The weather forecast says it will rain.
formation,4,形成；組成,The formation of the team took time.
formula,4,配方；客套話；準則,The scientist wrote a simple formula.
fort,4,堡壘,The old fort stands on the hill.
fortunate,4,幸運的,You are fortunate to have such friends.
fossil,4,化石；化石的,The museum has a dinosaur fossil.
foundation,4,建立；基金會,The foundation helps poor children.
founder,4,創立者；締造者,He is the founder of this company.
fragile,4,易碎的；脆弱的,Handle the glass carefully because it is fragile.
frame,4,架構,She put the photo in a wooden frame.
frequency,4,頻率；頻緊,The radio station changed its frequency.
freshman,4,新鮮人,He is a freshman at college.
frost,4,霜；凍,The frost covered the grass.
frown,4,皺眉；表示不滿,She began to frown at his words.
frustrate,4,使挫敗,The bad weather frustrated our plans.
frustration,4,挫折；沮喪,He felt frustration after failing again.
fulfill(ment),4,實現,She worked hard to fulfill her dream.
functional,4,起作用的,The machine is still functional.
fundamental,4,基礎的,Reading is a fundamental skill.
funeral,4,葬儀,Many people attended the funeral.
furious,4,狂怒的；猛烈的,He was furious about the delay.
furnish,4,裝備,They furnished the room with new chairs.
furthermore,4,此外,Furthermore I must add one more point.
gallery,4,畫廊；美術館,We visited an art gallery yesterday.
gaze,4,凝視；注視,She gazed at the stars.
gear,4,齒輪；搭上齒輪,He changed gear on the hill.
gender,4,性別,The form asks for your gender.
gene,4,基因；遺傳因子,Genes determine many of our traits.
generation,4,世代；產生,This generation grows up with technology.
generosity,4,慷慨,Her generosity surprised everyone.
genius,4,天賦；天才,Einstein was a scientific genius.
genuine,4,真誠的,He showed genuine concern for others.
germ,4,起源；細菌,Washing hands kills germs.
gifted,4,有天賦的,She is a gifted musician.
gigantic,4,巨人似的；龐大的,A gigantic wave hit the shore.
giggle,4,傻笑；咯咯笑,The girls began to giggle.
ginger,4,薑,She added ginger to the soup.
glimpse,4,看一眼；瞥見,I caught a glimpse of the actor.
globe,4,地球；球狀物,People travel all around the globe.
glorious,4,光榮的；輝煌的,The team won a glorious victory.
goods,4,貨物,The goods were delivered this morning.
gown,4,長禮服；長抱,She wore a beautiful evening gown.
grace,4,優雅,She moved with natural grace.
graceful,4,優美的,The dancer made a graceful turn.
gracious,4,和藹的；雅致的,Our host was kind and gracious.
graduation,4,畢業；畢業典禮,We celebrated our graduation last June.
grammar,4,文法,English grammar can be difficult.
grammatical,4,文法上的,There is a grammatical error in this sentence.
graph,4,圖表,The graph shows the sales trend.
grateful,4,感謝的,I am grateful for your help.
gratitude,4,感激,He expressed his gratitude with a letter.
grave,4,重大的；嚴肅的,The situation is very grave.
greasy,4,油膩的,The food was too greasy for me.
greeting(s),4,問候語,She sent warm greetings to everyone.
grief,4,悲傷；不幸,He was overcome with grief.
grind,4,磨；碾；壓,She used a machine to grind coffee beans.
guarantee,4,保證；擔保品,We guarantee the quality of our products.
guardian,4,監護人；管理員,His uncle became his legal guardian.
guilt,4,犯罪,He felt a deep sense of guilt.
guilty,4,有罪的；內疚的,The jury found him guilty.
gulf,4,海灣；深淵,The ship sailed across the gulf.
habitual,4,習慣的,He is a habitual latecomer.
halt,4,停止；暫停,The train came to a halt.
handwriting,4,書寫,Her handwriting is neat and clear.
hardship,4,艱難；困苦,They suffered great hardship during the war.
hardware,4,五金器具；硬體,We bought some hardware for the door.
harmony,4,協調,The two families live in harmony.
harsh,4,粗糙的；殘酷的,The harsh winter killed many plants.
haste,4,匆忙,In his haste he forgot his keys.
hasten,4,急忙,She hastened to answer the phone.
hatred,4,憎恨；敵意,His hatred for his enemy grew.
hawk,4,鷹,A hawk flew over the field.
helicopter,4,直昇機,The helicopter landed on the roof.
herd,4,獸群,A herd of cattle crossed the road.
hesitation,4,猶豫,She answered without hesitation.
hive,4,蜂巢,The bees built a hive in the tree.
homeland,4,祖國；家夠卜,They returned to their homeland.
honeymoon,4,蜜月假期,They spent their honeymoon in Hawaii.
hook,4,勾子；陷阱,He hung his coat on the hook.
horizon,4,地平線；眼界,The sun sank below the horizon.
horrify,4,使驚駭,The news horrified everyone.
hose,4,長統襪及短襪,He used a hose to water the garden.
household,4,家庭的,She manages the household well.
housework,4,家事；家務,I have a lot of housework to do.
humanity,4,人性；人文學科,The war showed both cruelty and humanity.
humidity,4,溼氣,The humidity makes the air feel heavy.
hurricane,4,颶風；暴風雨,The hurricane destroyed many homes.
hush,4,安靜；使安靜,A hush fell over the crowd.
hydrogen,4,氫,Water is made of hydrogen and oxygen.
identical,4,同一的,The two twins look identical.
identification,4,識別；身分證明,Please show your identification card.
identify,4,鑑定；識別,Can you identify the man in the photo?
idiom,4,慣用語,Learning an idiom takes practice.
idle,4,不做事的,He is idle and never helps.
idol,4,偶像,The singer is a teen idol.
ignorance,4,無知,His ignorance of the law caused trouble.
ignorant,4,無知的,She was ignorant of the facts.
illustrate,4,圖解；說明?,The teacher illustrated the idea with a picture.
illustration,4,圖解；說明?,The book has beautiful illustrations.
imaginary,4,想像中的,The child has an imaginary friend.
imaginative,4,想像的,She is an imaginative writer.
imitate,4,模仿,Children often imitate their parents.
imitation,4,偽造,The bag is a cheap imitation.
immigrant,4,移民,The immigrant learned a new language.
immigrate,4,遷移,They decided to immigrate to Canada.
immigration,4,移居,Immigration rules have become stricter.
impact,4,衝擊；產生影響,The news had a great impact on us.
imply,4,暗示,His words imply that he disagrees.
impose,4,強加；施加,The government imposed new taxes.
impression,4,印象,She made a good impression at the interview.
incident,4,事件；插曲,The incident was quickly forgotten.
including,4,包含·在內,Everyone was invited including Tom.
incredible,4,驚奇的,The magic show was incredible.
indication,4,跡象；指示,There is no indication of rain.
infant,4,嬰兒,The infant slept peacefully.
infection,4,感染,The wound caused a serious infection.
inflation,4,通貨膨脹,Inflation makes everything more expensive.
influential,4,有影響的,She is an influential politician.
informative,4,情報的,The lecture was very informative.
ingredient,4,組成部分,Flour is the main ingredient of bread.
initial,4,最初的,My initial reaction was surprise.
injure,4,傷害,He injured his knee while running.
innocence,4,清白；無知,The court proved his innocence.
input,4,輸入,Please provide your input on the plan.
insert,4,插入,Insert the coin into the machine.
inspection,4,檢查,The car passed the safety inspection.
inspiration,4,靈感,Nature is a source of inspiration.
inspire,4,鼓舞,Her story inspired many people.
install,4,安裝,They will install a new computer system.
instinct,4,本能；直覺,Animals act on instinct.
instruct,4,指導,The teacher instructed us to be quiet.
instructor,4,指導者；教練,My driving instructor was very patient.
insult,4,羞辱,He insulted her in front of everyone.
insurance,4,保險,You should buy travel insurance.
intellectual,4,知識分子；智力的,The debate attracted many intellectuals.
intelligence,4,智慧；情報工作,He has great intelligence and skill.
intend,4,打算,I intend to finish this today.
intense,4,強烈的,The heat was intense in July.
intensity,4,強烈；強度,The intensity of the storm increased.
intensive,4,加強的,She took an intensive English course.
intention,4,意圖；目的,I have no intention of quitting.
interact,4,互動,Students interact with each other in class.
interaction,4,互動,Social interaction is important for children.
interfere,4,妨礙；干預,Do not interfere in their argument.
intermediate,4,中問的,She is in the intermediate level class.
interpret,4,解釋；翻譯,Can you interpret this sentence for me?
interruption,4,阻礙；干擾,We worked without interruption.
intimate,4,親密的；熟悉的,They are intimate friends.
intuition,4,直覺,Her intuition told her something was wrong.
invade,4,侵略；侵犯,The army invaded the neighboring country.
invasion,4,入侵,The invasion caused a long war.
invention,4,發明；創造力,The telephone was a great invention.
invest(ment),4,投資；投入,He made a wise investment.
investigation,4,調查；研究,The police started an investigation.
involve(ment),4,使捲入,The job involves a lot of travel.
isolate,4,使孤立,The village was isolated by snow.
isolation,4,隔離,He lived in isolation for years.
issue,4,議題；發行,Climate change is a global issue.
jealousy,4,嫉妒,His jealousy ruined their friendship.
keen,4,熱衷的,She is keen on learning Spanish.
kettle,4,水壺,Put the kettle on for tea.
kneel,4,跪下,He had to kneel down to pray.
knob,4,節；瘤,Turn the knob to open the door.
labor,4,勞動；勞工,The workers provided cheap labor.
laboratory/lab,4,實驗室,We did the experiment in the lab.
lag,4,落後；延遲,The project began to lag behind schedule.
landmark,4,陸標,The tower is a famous landmark.
landscape,4,風景；景觀,The landscape was green and beautiful.
largely,4,大部分,The audience was largely young.
launch,4,發射；投擲,They will launch a new product.
lawful,4,法律上的,It is lawful to park here.
lean,4,傾斜；倚靠,He leaned against the wall.
learned,4,有學問的,She is a learned professor.
lecture,4,授課,The lecture lasted one hour.
lecturer,4,講演者；講師,The lecturer spoke about history.
legend,4,傳說,The story is an old legend.
leisurely,4,悠然的,We had a leisurely walk in the park.
lengthen,4,使延長,They decided to lengthen the meeting.
liar,4,說謊的人,He is a liar and a cheat.
librarian,4,圖書館員,The librarian helped me find the book.
license,4,許可；執照,You need a license to drive.
lifeguard,4,救生員,The lifeguard saved the drowning boy.
limitation,4,限制,Every plan has its limitation.
linen,4,亞麻布製品,She washed the linen sheets.
lipstick,4,口紅,She put on red lipstick.
liquor,4,含酒精的飲料,The store sells beer and liquor.
literary,4,文學的,He won a literary prize.
literature,4,文學,She studies English literature.
loan,4,借出,The bank gave him a loan.
lobster,4,龍蝦,We had lobster for dinner.
logic,4,邏輯,There is no logic in his argument.
logical,4,邏輯的,That is a logical conclusion.
loosen,4,放鬆,Loosen the screw with a tool.
lousy,4,不潔的；卑鄙的,The weather was lousy all week.
loyal,4,忠誠的,He is a loyal friend.
loyalty,4,忠誠,Her loyalty to the team never changed.
luxurious,4,豪華的,They stayed in a luxurious hotel.
luxury,4,奢侈,They live in luxury.
machinery,4,機械裝置,The factory uses heavy machinery.
magnetic,4,磁鐵的；帶磁性的,The magnetic field attracts metal.
magnificent,4,壯麗的,The palace was magnificent.
makeup,4,裝扮；化妝品,She wears little makeup.
manual,4,手冊；手動的,Read the manual before using the machine.
manufacture,4,製造業；製造,They manufacture cars in this factory.
manufacturer,4,製造者,The manufacturer recalled the product.
marathon,4,馬拉松賽跑,He ran his first marathon.
margin,4,邊綠,Write your notes in the margin.
maturity,4,成熟；完成,He shows great maturity for his age.
maximum,4,最大限度,The maximum speed is 60 miles per hour.
measurable,4,可測量的,The improvement was measurable.
measure(s),4,測量,We need to measure the room.
mechanic,4,技工；機械工,The mechanic fixed my car.
mechanical,4,機械的,The mechanical problem was fixed.
memorable,4,值得紀念的,It was a memorable trip.
memorial,4,紀念的；紀念品,They built a memorial for the soldiers.
memorize,4,背誦；記憶,Students must memorize these words.
merchant,4,商人,The merchant sold silk and spices.
mercy,4,慈悲,The king showed mercy to the prisoner.
mere,4,僅僅的,The mere thought made her smile.
merit,4,價值；長處,The plan has its own merit.
messenger,4,使者；信差,The messenger delivered the letter.
messy,4,凌亂的,His room is always messy.
microscope,4,顯微鏡,We looked at cells under a microscope.
mild,4,溫和的；順口的,The winter was mild this year.
mill,4,磨坊；碾碎,They took the grain to the mill.
millionaire,4,百萬富翁,He became a millionaire through hard work.
miner,4,礦工,The miner worked deep underground.
mineral,4,礦物,The country is rich in minerals.
minimum,4,最低限度；極小,You need a minimum of ten people.
minister,4,部長；外交使節,The foreign minister gave a speech.
ministry,4,牧師之職；內閣,He works for the Ministry of Education.
mischief,4,危害；淘氣,The child is full of mischief.
miserable,4,不幸的,He felt miserable after the failure.
misfortune,4,壞運氣；不幸,She had the misfortune to lose her keys.
mislead,4,誤導,The advertisement misled many people.
misunderstand,4,誤會,Please do not misunderstand my meaning.
moderate,4,中等的,We had moderate success.
modest,4,謙虛的,She is modest about her achievements.
modesty,4,謹慎；謙遜,He spoke with modesty.
monitor,4,監視器；監控,The nurse monitors the patient closely.
monument,4,紀念碑；紀念館,We visited a famous monument.
moreover,4,並且；此外,Moreover the plan is too expensive.
motivate,4,給與動機,Good teachers motivate their students.
motivation,4,動機,He lacks motivation to study.
mountainous,4,多山的,The country is mountainous and beautiful.
muddy,4,泥的；骯髒的,His shoes were muddy after the walk.
mule,4,騾子,The mule carried the heavy load.
multiple,4,多重的,The accident had multiple causes.
murderer,4,兇手,The murderer was caught by police.
murmur,4,私語,She murmured something I could not hear.
mutual,4,相互的,They have mutual respect for each other.
mysterious,4,神祕的,The old house has a mysterious atmosphere.
namely,4,也就是說,Only one student namely Tom was absent.
nationality,4,國籍,Please write your nationality here.
needy,4,非常貧窮的,The charity helps needy families.
neglect,4,忽視,He neglected his duties at work.
negotiate,4,談判,The two sides will negotiate a deal.
nevertheless,4,仍然；不過,It was hard nevertheless we continued.
nightmare,4,惡夢,The accident was a nightmare for her.
noble,4,高貴的；貴族的,He comes from a noble family.
nonsense,4,胡說,Do not talk nonsense.
nowadays,4,現在；今日,Nowadays most people use smartphones.
nuclear,4,核子的,The country has nuclear weapons.
numerous,4,許多的,There are numerous reasons for the delay.
nursery,4,育嬰室,The baby sleeps in the nursery.
nutritious,4,營養的,Fruit is a nutritious snack.
obedience,4,服從,The dog showed perfect obedience.
obedient,4,順從的；孝順的,The obedient dog followed every command.
objection,4,反對,She raised an objection to the plan.
objective,4,客觀的,A judge must be objective.
observation,4,觀察,His observation was careful and exact.
obstacle,4,障礙,Fear can be a major obstacle.
obtain,4,得到,She obtained a scholarship.
occasional,4,偶爾的,He pays occasional visits to his aunt.
occupation,4,職業；占用,Please state your occupation.
occupy,4,占領,The army occupied the city.
offend,4,冒犯；觸怒,I did not mean to offend you.
offense,4,罪過；冒犯,Stealing is a serious offense.
offensive,4,使人不愉快,His joke was offensive to many.
opera,4,歌劇,We went to the opera last night.
oppose,4,反對,Many people oppose the new law.
option,4,選擇權；選擇力,You have two options.
orbit,4,軌道；繞軌道運行,The satellite is in orbit around Earth.
orchestra,4,管絃樂團,The orchestra played beautifully.
orientation,4,方向；新生訓練,The school held an orientation for new students.
orphan,4,孤兒,The orphan was adopted by a kind family.
otherwise,4,除此之外,Hurry up otherwise we will be late.
outcome,4,結果,The outcome of the game was surprising.
outstanding,4,傑出的,She received an award for outstanding work.
oval,4,橢圓形的；橢圓形,She has an oval face.
overcoat,4,外套大衣,Put on your overcoat before going out.
overcome,4,克服,He overcame many difficulties.
overlook,4,俯視,The hotel overlooks the sea.
overnight,4,在昨夜,We stayed overnight at a hotel.
overthrow,4,打翻,The people tried to overthrow the king.
oxygen,4,氧,Plants release oxygen into the air.
pace,4,步；踱步,He walked at a fast pace.
panel,4,板,The panel discussed the issue.
parachute,4,降落傘,The pilot used a parachute to escape.
paragraph,4,段落,Read the first paragraph carefully.
partial,4,局部的,The repair was only partial.
participation,4,參與,Participation in class is important.
partnership,4,合夥,They formed a business partnership.
passive,4,被動的,He took a passive role in the meeting.
pasta,4,義大利麵,We had pasta for dinner.
paw,4,腳掌；腳爪,The cat hurt its paw.
peculiar,4,奇怪的,There was a peculiar smell in the room.
peep,4,窺視；偷看,She took a peep through the window.
peer,4,同輩,Teenagers care about peer pressure.
penalty,4,處罰,The penalty for cheating is severe.
percent,4,百分之…,About fifty percent of students agreed.
percentage,4,百分比,The percentage of women workers increased.
perfection,4,完備,She aims for perfection in her work.
perfume,4,香味；香水,The perfume smells like roses.
permanent,4,長久的,He found a permanent job.
persuasion,4,說服,He used gentle persuasion to change her mind.
persuasive,4,有說服力的,Her argument was very persuasive.
pessimistic,4,悲觀的,He is pessimistic about the future.
pest,4,害蟲,The farmer sprayed the pest.
phenomenon,4,現象,Rainbows are a natural phenomenon.
philosopher,4,哲學家,The philosopher wrote about truth.
philosophical,4,哲學的,They had a philosophical discussion.
philosophy,4,哲學,He studied philosophy at college.
photography,4,攝影術,She is interested in photography.
physical,4,身體的,Physical exercise keeps you healthy.
physician,4,內科醫生,The physician examined the patient.
physicist,4,物理學家,The physicist explained the theory.
physics,4,物理學,He teaches physics at school.
pickle,4,醃菜；醃漬,She made cucumber pickles.
pioneer,4,拓荒者；開拓,She was a pioneer in computer science.
plentiful,4,豐富,Food was plentiful at the party.
plot,4,情節；圖謀,The movie has an exciting plot.
plum,4,李子,The plum is sweet and juicy.
plumber,4,管子工,The plumber fixed the leaking pipe.
poisonous,4,有毒的,Some mushrooms are poisonous.
polish,4,波蘭的；波蘭人(語)的,She used polish on the table.
popularity,4,流行,The singer's popularity grew quickly.
portable,4,便攜的,I bought a portable radio.
portray,4,描繪,The painting portrays a young girl.
possess,4,擁有,He possesses great courage.
possession,4,擁有；財產,He lost all his possessions in the fire.
postage,4,郵資,The postage for this letter is two dollars.
potential,4,潛在的；僭能,She has great potential as a writer.
precise,4,精確的,Please give me the precise time.
predict,4,預言,Scientists predict warmer weather.
prediction,4,預言,His prediction came true.
pregnancy,4,懷孕,She took good care of herself during pregnancy.
pregnant,4,懷孕的,She is pregnant with her first child.
presentation,4,表演,Her presentation was clear and interesting.
preservation,4,保持,The preservation of old buildings is important.
preserve,4,保存,We must preserve the forest.
prevention,4,預防,Prevention is better than cure.
prime,4,首先的,Health is of prime importance.
primitive,4,遠古的,They lived in primitive conditions.
priority,4,居先；優先(權),Safety is our top priority.
privacy,4,獨處(狀況),Everyone needs some privacy.
privilege,4,特權,It is a privilege to work with you.
procedure,4,程序,Follow the correct procedure.
proceed,4,繼續進行,Please proceed with the plan.
productive,4,多產的,We had a productive meeting.
profession,4,職業,Teaching is a noble profession.
professional,4,專業的,He gave a professional performance.
profitable,4,有益的,The business is very profitable.
prominent,4,突起的,She is a prominent lawyer.
promising,4,大有希望的,He is a promising young athlete.
promotion,4,晉級,She received a promotion last month.
prompt,4,促使,The news prompted him to act.
pronunciation,4,發音,Her pronunciation is very clear.
proposal,4,計劃；建議,They accepted his proposal.
prosper,4,興旺,The town prospered after the road was built.
prosperity,4,發達,The country enjoyed years of prosperity.
prosperous,4,繁榮的,He lives in a prosperous city.
protein,4,蛋白質,Beans are a good source of protein.
protest,4,抗議,Students held a protest against the fees.
psychological,4,心理(上)的,The accident caused psychological damage.
psychologist,4,心理學家,She works as a child psychologist.
psychology,4,心理學,He studies human psychology.
publication,4,公布,The publication of the book was delayed.
publicity,4,眾人皆知,The movie received a lot of publicity.
publish,4,出版,They will publish his new novel.
publisher,4,出版社(者),The publisher accepted her manuscript.
pursue,4,追捕,The police pursued the stolen car.
pursuit,4,追趕,He gave up his pursuit of wealth.
quarrel,4,爭吵,They had a quarrel about money.
quilt,4,棉被；被子,She covered him with a warm quilt.
quotation,4,引語,He used a famous quotation in his speech.
radar,4,雷達,The plane was tracked by radar.
rage,4,發怒,He was in a rage after the argument.
rainfall,4,降雨,The rainfall this year was heavy.
raisin,4,葡萄乾,He added raisins to the cake.
realistic,4,理論的,We need a realistic plan.
rebel,4,反抗者,The rebel refused to obey.
recall,4,想出,I cannot recall his name.
reception,4,接收,The hotel reception is on the first floor.
recipe,4,食譜,This recipe is easy to follow.
recognition,4,承認,She received recognition for her work.
recovery,4,復原,He made a full recovery after surgery.
recreation,4,娛樂；消遣,Swimming is his favorite recreation.
recycle,4,使再循環；使回收使用,We should recycle paper and glass.
reduction,4,減少,The store offered a price reduction.
refer,4,起因於…,Please refer to page ten.
reference,4,委託,He gave a reference for my job application.
reflect,4,反射,The mirror reflects light.
reflection,4,反映,Her reflection showed in the water.
reform,4,改革,The government promised to reform education.
refugee,4,難民,The refugee fled from the war.
refund,4,退款,The store gave me a full refund.
refusal,4,拒絕,His refusal to help surprised us.
regarding,4,關於…,I have a question regarding the schedule.
register,4,記錄；登記,Please register for the course.
registration,4,記錄,Registration begins next Monday.
regulate,4,限制；控管,The law regulates food safety.
regulation,4,管理；限制,New regulations will take effect soon.
