word,level,meaning,sentence
injury,3,傷害,
injustice,6,不公正,
ink,2,墨水；塗墨水於…,
inn,3,小旅館；客棧,
inner,3,內在的,
innocence,4,清白；無知,
innocent,3,清白的；無知的,
innovation,5,革新；創新,
input,4,輸入,
insane,5,瘋狂的,
insect,1,昆蟲,
insert,4,插入,
inside,1,在…的裡面；內部的,
insist,2,堅持,
inspect,3,檢查,
inspection,4,檢查,
inspiration,4,靈感,
inspire,4,鼓舞,
installation,5,安置,
instance,2,例子,
instant,2,立刻的,
instead,2,反而,
instinct,4,本能；直覺,
instruct,4,指導,
instruction,2,教導；指示,
instructor,4,指導者；教練,
instrument,2,儀器；樂器,
insult,4,羞辱,
insurance,4,保險,
intact,5,未觸動的,
integrity,5,廉正,
intellect,6,理解力,
intelligence,4,智慧；情報工作,
intelligent,3,聰明的,
intend,4,打算,
intense,4,強烈的,
intensify,5,強化,
intensity,4,強烈；強度,
intensive,4,加強的,
intent,5,目的,
intention,4,意圖；目的,
interact,4,互動,
interaction,4,互動,
interest,1,利益；興趣,
interesting,1,有趣的,
interfere,4,妨礙；干預,
interference,5,阻礙；干預,
interior,5,內部(的),
intermediate,4,中問的,
internal,2,內部的,
international,2,國際的,
Internet/internet,2,網際網路,
interpret,4,解釋；翻譯,
interpretation,5,解釋；翻譯,
interpreter,6,口譯者,
interrupt,3,打斷,
interruption,4,阻礙；干擾,
intersection,6,橫切,
interview,1,會見；面試,
intimate,4,親密的；熟悉的,
intimidate,6,脅迫,
intonation,6,語調,
intrigue,6,密謀；陰謀,
introduce,2,介紹；提出,
introduction,2,介紹；引言,
intuition,4,直覺,
invade,4,侵略；侵犯,
invasion,4,入侵,
invent,3,發明；創造,
invention,4,發明；創造力,
inventor,3,發明者,
invest(ment),4,投資；投入,
investigate,3,調查；研究,
investigation,4,調查；研究,
investigator,5,調查者,
invitation,3,邀請,
invite,1,邀請,
involve(ment),4,使捲入,
iron,2,鐵；熨斗,
ironic,6,諷剌的,
irony,5,反語,
irritable,6,急躁的,
irritate,6,激怒,
island,1,島,
isolate,4,使孤立,
isolation,4,隔離,
itch,6,發癢,
item,1,項目,
ivory,3,似象牙的；象牙(質),
jacket,1,夾克,
jail,3,拘留所,
jam,2,果醬；堵塞,
jar,3,罐；罈；瓶,
jasmine,6,茉莉,
jaw,3,頜；顎；下巴,
jazz,3,爵士樂,
jealous,3,嫉妒的,
jeans,1,牛仔褲,
jeep,3,吉普車,
jelly,3,果凍,
jet,3,噴射機,
jewel,3,珠寶,
jewelry,3,總稱)珠寶,
job,1,工作,
jog,2,輕搖；慢跑,
join,1,參加,
joke,1,玩笑,
journal,2,雜誌；期刊,
journalism,5,新聞業,
journalist,5,新聞記者,
journey,3,旅行,
joy,1,歡樂,
joyful,3,高興的,
joyous,6,快樂的,
judge,2,法官,
judicial,5,法庭的,
juice,1,果汁,
jump,1,跳躍,
junction,6,連接,
jungle,3,叢林,
junior,3,較年少者,
junk,3,廢物；垃圾,
just,1,公平的,
justice,2,公平；正義,
juvenile,5,少年的,
kangaroo,3,袋鼠,
keen,4,熱衷的,
keep,1,保存,
ketchup,2,調味蕃茄醬,
kettle,4,水壺,
key,1,關鍵的,
keyboard,3,鍵盤,
kick,1,踢；反衝,
kid,1,小孩,
kidnap,5,綁架,
kidney,3,腎,
kill,1,殺死；使終止,
kind,1,親切的,
kindergarten,3,幼稚園,
king,1,國王,
kingdom,3,王國；王權,
kiss,1,吻,
kit,3,所有的裝備,
kitchen,1,廚房,
kite,1,風箏,
knee,1,膝蓋,
kneel,4,跪下,
knife,1,刀,
knight,3,騎士；爵士,
knit,3,編織；接合,
knob,4,節；瘤,
knock,1,敲；打,
knot,3,繩等的)結,
know,1,知道,
knowledge,1,知識,
knowledgeable,6,博識的,
label,3,標籤,
labor,4,勞動；勞工,
laboratory/lab,4,實驗室,
lace,3,鞋帶；花邊,
lack,2,缺少,
lad,6,少年,
ladder,3,梯子,
lady,2,女士,
lake,1,湖,
lamb,2,小羊,
lamp,1,燈,
land,1,土地,
landlady,6,女房束,
landlord,5,地主,
landmark,4,陸標,
landslide,6,山崩,
lane,2,小路；巷弄,
language,1,語言,
lantern,2,燈籠；街燈,
lap,2,膝部,
large,1,大的,
largely,4,大部分,
laser,5,雷射,
last,1,最後的；最近的,
late,1,遲的；晚的,
lately,3,最近,
latest,2,最近；最遲,
latitude,6,緯度,
latter,2,後面的；後半的,
laugh,1,笑,
laughter,3,笑,
launch,4,發射；投擲,
laundry,3,洗衣店,
law,2,法律,
lawful,4,法律上的,
lawmaker,5,立法者,
lawn,3,草坪,
lawsuit,5,訴訟,
lawyer,1,律師,
lay,2,放；安排；下蛋,
layman,6,門外漢,
lazy,1,懶散的,
lead,1,領導,
leader,1,領袖,
leadership,2,指揮；統率力,
leaf,2,葉子；一張或一頁,
leak,3,漏,
lean,4,傾斜；倚靠,
leap,3,跳躍；舞,
learn,1,學習,
learned,4,有學問的,
lease,6,租約,
leather,3,皮革,
leave,1,休假；許可；離開,
lecture,4,授課,
lecturer,4,講演者；講師,
leg,1,腿,
legacy,5,遺產,
legal,2,法律上的；合法的,
legend,4,傳說,
leisure,3,空閒的,
leisurely,4,悠然的,
lemon,1,檸檬,
lemonade,3,檸檬水,
lend,2,把…借給,
length,2,長度；期間,
lengthen,4,使延長,
lengthy,6,冗長的,
lens,2,鏡片；眼球的水晶體,
lesbian,6,女同性戀者,
less,1,較少的/地,
lesson,1,功課；課程,
let,1,允許；讓,
letter,1,信；字母,
level,1,高度；層；水準,
liability,5,有義務,
liar,4,說謊的人,
liberal,2,心胸寬闊的,
liberate,6,解放,
liberation,6,解放,
liberty,3,自由,
librarian,4,圖書館員,
library,1,圖書館,
license,4,許可；執照,
lick,3,舐；(火)蔓延,
lid,2,蓋子；眼瞼,
lie,1,躺臥,
lieutenant,6,陸軍中尉,
life,1,生命,
lifeguard,4,救生員,
lifelong,6,終生的,
lifetime,3,一生,
lift,2,舉起,
light,1,明亮的,
lighten,6,照亮,
lightning,3,閃電；閃光,
like,1,像；和·一樣,
likelihood,5,可能性,
likely,2,很可能的,
likewise,5,同樣的,
lily,3,百合花,
limb,3,肢；臂,
limit,2,限制,
limitation,4,限制,
limp,6,跛行,
line,1,線條；畫線於,
linen,4,亞麻布製品,
linger,6,逗留,
link,2,連結；環結,
lion,1,獅子,
lip,1,嘴唇,
lipstick,4,口紅,
liquid,2,液體,
liquor,4,含酒精的飲料,
list,1,表；把…編列成表,
listen,1,聽；聽從,
listener,2,聽眾,
literacy,6,識字；讀寫能力,
literary,4,文學的,
literate,6,文雅的,
literature,4,文學,
litter,3,雜物；垃圾,
little,1,小的,
live,1,活的,
lively,3,有生氣的,
liver,2,肝臟；居住者,
livestock,6,家畜,
lizard,6,蜥蜴,
load,2,裝載；負擔,
loaf,3,一條麵包；遊蕩,
loan,4,借出,
lobby,3,門廊；休息室,
lobster,4,龍蝦,
local,2,地方性的,
locate,3,使…座落於,
location,3,選定路線,
lock,3,鎖,
log,3,原木,
logic,4,邏輯,
logical,4,邏輯的,
logo,6,標識；商標,
lonely,1,寂寞的,
lonesome,6,寂寞的,
long,1,渴望,
longevity,6,長壽,
look,1,看,
loop,5,環形花狀,
loose,3,鬆散的,
loosen,4,放鬆,
lord,3,統治者,
lose,1,丟失,
loser,3,失敗者,
loss,2,喪失；遺失,
lot,1,很多,
lotion,6,外用藥水；化妝水,
lottery,6,獎券；彩票,
lotus,6,蓮；忘憂樹,
loud,1,大聲的,
loudspeaker,6,揚聲器,
lounge,5,休息室；懶洋洋地坐或站,
lousy,4,不潔的；卑鄙的,
love,1,愛；喜歡,
lovely,1,可愛的,
lover,3,戀人,
low,1,低的,
lower,2,較低的；降下,
loyal,4,忠誠的,
loyalty,4,忠誠,
luck,2,運氣,
lucky,1,幸運的,
lucrative,6,可獲利的；賺錢的,
luggage,3,行李,
lunar,6,陰曆的；月亮的,
lunch,1,午餐,
lung,3,肺,
luxury,4,奢侈,
machine,1,機器,
machinery,4,機械裝置,
mad,1,發瘋的；狂熱的,
madam/ma’am,6,夫人；太太；小姐,
magazine,2,雜誌；期刊,
magic,1,有魔力的；魔法,
magical,3,魔法的,
magician,3,魔術師,
magnet,3,磁鐵,
magnetic,4,磁鐵的；帶磁性的,
magnificent,4,壯麗的,
magnify,6,擴大；誇大；誇獎,
maid,3,少女,
maiden,6,少女,
mail,1,郵件；郵寄,
main,1,主要的,
mainland,6,大陸,
mainstream,5,主流,
maintain,2,保持,
majestic,6,莊嚴的,
majesty,6,威嚴；王權,
major,2,主要的；主修,
majority,3,多數,
make,1,做；到達；獲得,
makeup,4,裝扮；化妝品,
male,2,男性的；雄的,
mall,3,大規模購物中心,
man,1,男人,
manage(ment),2,管理,
manager,2,經理；管理人,
manipulate,5,操縱,
mankind/humankind,3,人類,
manner,2,方法；態度,
mansion,5,大廈；官邸,
manufacture,4,製造業；製造,
manufacturer,4,製造者,
manuscript,6,草稿；手稿,
many,1,許多,
map,1,地圖,
marathon,4,馬拉松賽跑,
marble,3,大理石,
march,3,三月,
margin,4,邊綠,
marginal,6,空白處的；邊際的,
mark,1,痕跡；記號,
market,1,市場,
marriage,2,結婚,
married,1,已婚的,
marry,2,娶；嫁,
martial,6,軍事的,
marvel,6,令人驚奇或驚喜的事物,
marvelous,3,奇妙的,
masculine,5,男性的；陽性的,
mask,2,面具,
mass,2,大量,
massage,5,按摩,
master,2,主人；雇主,
masterpiece,5,傑作；名著,
mastery,6,控制；熟練,
mat,2,墊；草簾,
match,2,比賽；競賽,
mate,2,同伴,
material,2,材料,
mathematical,3,數學的,
mathematics/math,1,數學,
matter,1,事情；問題,
mature,2,成熟的,
maturity,4,成熟；完成,
maximum,4,最大限度,
may,1,五月,
maybe,1,可能,
mayor,3,市長；鎮長,
meadow,3,草地,
meal,1,一餐,
mean,1,吝嗇的,
meaning,2,意義；重要性,
meaningful,3,意味深長的,
means,2,手段；方法,
meanwhile,3,其問；同時,
measure(ment),2,測量,
measure(s),4,測量,
meat,1,食用的)肉,
mechanical,4,機械的,
medal,3,獎章；紀念章,
media,1,媒體,
medical,2,醫學的,
medication,5,藥物治療,
medicine,1,藥；醫學,
medieval,6,中古的；中世紀的,
meditation,6,沉思；冥想,
medium,1,中間；媒介,
medium/media,3,中間；媒介,
meet,1,遇見,
meeting,1,會議,
melancholy,6,悲哀；憂鬱,
melody,2,旋律,
melon,3,甜瓜,
melt,3,融化,
member,1,成員,
membership,2,會員(資格),
memorable,4,值得紀念的,
memorial,4,紀念的；紀念品,
memorize,4,背誦；記憶,
mental,3,精神的,
mentality,6,智力；心性,
mention,2,提及,
mentor,5,導師,
menu,1,菜單；項目單,
merchant,4,商人,
mercy,4,慈悲,
mere,4,僅僅的,
merit,4,價值；長處,
merry,3,歡樂的,
mess,3,紊亂,
message,2,消息,
messenger,4,使者；信差,
metal,2,金屬,
meter,2,測量儀表；公尺,
method,2,方法,
microphone/mike,3,麥克風,
microwave,3,微波,
middle,1,中問的；中部,
midnight,2,午夜,
mighty,3,強大的；偉大的,
migration,5,遷移,
mild,4,溫和的；順口的,
military,2,軍事的；軍隊,
milk,1,牛奶,
mill,4,磨坊；碾碎,
million,1,百萬,
millionaire,4,百萬富翁,
mind,1,頭腦；注意；留意,
mine,1,礦；礦山,
miner,4,礦工,
mingle,6,混合,
minimal,5,最低程度的,
minimum,4,最低限度；極小,
minister,4,部長；外交使節,
ministry,4,牧師之職；內閣,
minor,2,較小的；次要的,
minority,2,少數,
minus,3,負的,
minute,1,分鐘,
miracle,3,奇蹟,
mirror,2,鏡子；反映,
miscellaneous,6,各式各樣的,
mischief,4,危害；淘氣,
miserable,4,不幸的,
misery,3,不幸；悲慘,
misfortune,4,壞運氣；不幸,
mislead,4,誤導,
miss,1,錯過；想念,
missile,3,飛彈,
missing,3,行蹤不明的,
mission,3,使節團；使命,
missionary,5,傳教士,
mist,3,霧；迷濛,
mistake,1,錯誤；過失,
mistress,6,女主人,
misunderstand,4,誤會,
mix,2,混和,
mixture,2,混合物,
moan,5,呻吟(聲),
mob,3,烏合之眾；無秩序的民眾,
mobile,3,易；汽車,
mock,5,愚弄；嘲弄,
model,2,模型；模範,
moderate,4,中等的,
modernization,6,現代化,
modernize,6,使現代化,
modest,4,謙虛的,
modesty,4,謹慎；謙遜,
moist,3,潮溼的,
moisture,3,溼氣；水份,
molecule,5,分子,
moment,1,片刻,
momentum,6,動量；動向,
monetary,6,貨幣的,
money,1,錢,
monitor,4,監視器；監控,
monk,3,僧侶；修道士,
monkey,1,猴子,
monopoly,5,壟斷；專利,
monotony,6,單調,
monster,3,怪物,
monstrous,6,怪物的；恐怖的,
month,1,月,
monthly,3,每月一次的,
monument,4,紀念碑；紀念館,
mood,2,情緒,
moon,1,月亮,
mop,2,拖把,
moral,3,道德上的,
morale,6,士氣,
more,1,更多的,
moreover,4,並且；此外,
morning,1,早晨,
mortal,6,必死的,
mosquito,3,蚊,
most,1,最大程度地,
mostly,3,大部分,
motel,3,汽車旅館,
mother,1,母親；媽媽,
motherhood,6,母性,
motion,2,運動；動機,
motivate,4,給與動機,
motivation,4,動機,
motor,3,馬達；原動力,
motorcycle,2,機車,
motto,6,箴言；座右銘,
mountain,1,山,
mountainous,4,多山的,
mourn,6,悲悼,
mouse,1,鼠；滑鼠,
mouth,1,嘴；口,
move(ment),1,使移動；使感動,
movie/film,1,電影,
Mrs.,1,太太,
much,1,許多的,
mud,1,泥,
muddy,4,泥的；骯髒的,
multiple,4,多重的,
murder,3,謀殺,
murderer,4,兇手,
murmur,4,私語,
muscle,3,肌肉,
muscular,5,肌肉的,
muse,6,繆思女神；詩興,
museum,1,博物館,
mushroom,3,香茹；蘑蘋狀的束西,
music,1,音樂,
musical,2,音樂的,
musician,2,音樂家,
mustache,6,鬚,
mustard,5,芥末,
mute,6,沉默的,
mutual,4,相互的,
mysterious,4,神祕的,
mystery,3,神祕的事物,
nag,6,不斷地挑剔,
nail,2,釘子；指甲,
naive,5,天真的；樸素的,
naked,3,裸體的,
name,1,名字,
nap,3,打盹,
napkin,3,餐巾,
narrate,6,敘述,
narrative,5,故事,
narrow,2,狹窄的；限制,
nation,2,國家；民族,
national,1,國家的,
nationality,4,國籍,
native,3,本國的,
natural,2,自然的,
nature,1,自然,
naughty,2,頑皮的,
navy,3,海軍,
nearby,2,附近的,
nearly,2,幾乎,
nearsighted,6,近視的,
neat,3,整潔的,
necessary,2,必需的,
necessity,3,必需；必需品,
neck,1,頸；脖子,
necklace,2,項鍊,
necktie,3,領帶；領結,
need,1,需要,
needle,2,針,
needy,4,非常貧窮的,
negative,2,否定的,
neglect,4,忽視,
negotiate,4,談判,
neighbor,2,鄰居,
neighborhood,3,鄰近地區,
neither,2,兩者都不,
nephew,2,姪兒；外甥,
nerve,2,神經,
nervous,2,緊張的,
nest,3,築巢,
net,1,網；用網捕,
never,1,永不,
nevertheless,4,仍然；不過,
new,1,新的,
news,1,新聞,
newspaper,1,報紙,
nice,1,好的,
nickel,6,鎳,
nickname,3,綽號,
niece,2,姪女；外甥女,
night,1,夜,
nightmare,4,惡夢,
noble,4,高貴的；貴族的,
nod,2,點頭；打瞌睡,
noise,1,噪音,
noisy,1,吵鬧的,
nominate,5,提名某人；指派,
nomination,5,提名；任命,
nominee,5,被提名人,
none,2,一點兒也沒,
nonsense,4,胡說,
noodle,2,麵條,
noon,1,中午,
nor,2,也不,
normal,3,正常的,
north,1,北方,
northern,2,北方的,
nose,1,鼻；嗅覺,
notable,6,顯著的,
note,1,筆記；注意,
notice,1,公告；注意；通知,
noticeable,5,顯明的,
notify,5,通知,
notorious,6,惡名昭彰的,
nourish(ment),6,滋養,
novel,2,新奇的,
novelist,3,小說家,
now,1,現在,
nowadays,4,現在；今日,
nuclear,4,核子的,
nucleus,6,中心；核心,
nude,6,裸體的,
number,1,數字；給…號碼,
numerous,4,許多的,
nun,3,修女；尼姑,
nurse,1,護士,
nursery,4,育嬰室,
nurture,6,養育；教養,
nut,2,堅果；瘋子,
nutrition,5,營養；營養學,
oak,3,橡樹,
oasis,6,綠洲,
oath,6,誓約；詛咒,
obedient,4,順從的；孝順的,
obey,2,服從；聽從,
object,2,物體；目標,
objection,4,反對,
objective,4,客觀的,
obscure,5,使暗；使不明顯；暗的；不明顯的,
observation,4,觀察,
observe,3,觀察,
obstacle,4,障礙,
obtain,4,得到,
obvious,2,明顯的,
occasion,3,場合,
occasional,4,偶爾的,
occupation,4,職業；占用,
occupy,4,占領,
occur,2,發生,
ocean,2,海洋,
odd,3,奇特的；奇數的,
odds,5,可能的機會,
offend,4,冒犯；觸怒,
offense,4,罪過；冒犯,
offensive,4,使人不愉快,
offer,2,提議；提供,
office,1,辦公室,
officer,1,軍官；官員,
official,2,官方的；官員,
offspring,6,後代；後裔,
often,1,時常,
oil,1,油；石油,
old,1,老的；舊的,
once,1,曾經；一旦,
operational,5,操作的；管理的,
opponent,5,對手,
oppress,6,壓迫；壓制,
optimism,5,樂觀；樂天,
optimistic,3,樂觀的；有信心的,
option,4,選擇權；選擇力,
optional,5,可選擇的；隨意的,
organization,2,組織；團體,
organize,3,組織,
orient,6,使朝向東方,
oriental,6,東方人；東方的,
origin,2,起源；由來,
original,3,最初的；原著,
originality,5,創新；創造力,
ornament,6,裝飾,
orphan,4,孤兒,
orphanage,6,孤兒院,
orthodox,6,正統的；傳統的,
other,1,另一個的；另一方,
otherwise,4,除此之外,
out,1,在外,
outbreak,6,爆發；發生,
outcome,4,結果,
outdoor,3,戶外的,
outdoors,3,在戶外,
outfit,5,裝備；用具,
outing,6,遠足,
outlaw,6,罪犯,
outlet,5,出口；出路,
outline,3,輪廓；綱要,
outnumber,6,比·多,
outrage,6,暴行,
outrageous,6,駭人的；暴虐的,
outset,6,開始,
outside,1,在外面；外部的,
outskirts,6,邊界；市郊,
outstanding,4,傑出的,
outward,6,外面的；肉體的,
outward/outwards,6,外面的；肉體的,
oven,3,烤箱,
over,1,在…之上,
overcoat,4,外套大衣,
overcome,4,克服,
overdo,6,做太多或過份,
overhear,6,偷聽；無意中聽到,
overlap,6,部分重疊；部分相同,
overlook,4,俯視,
overnight,4,在昨夜,
overseas,3,來自海外的,
overtake,5,追上,
overthrow,4,打翻,
overturn,5,使傾覆；推翻,
overwhelm,5,壓倒；淹沒,
overwork,6,操勞過度,
owe,3,虧欠,
owl,3,貓頭鷹,
own,1,自己的,
owner,2,持有者,
ownership,3,所有權,
ox,3,公牛,
oxygen,4,氧,
oyster,6,牡蠣,
pace,4,步；踱步,
pack,1,包裹；捆,
package,1,包；包裝,
page,1,頁,
pain,2,疼痛,
painful,2,痛苦的,
paint,1,油漆；顏料,
painter,3,畫家,
painting,2,圖畫,
pair,1,一對,
pajamas,2,睡衣褲,
pal,3,夥伴,
palace,3,宮殿,
pale,2,臉色蒼白的,
palm,3,棕櫚；椰子,
pan,2,平底鍋,
pancake,3,煎餅,
panda,2,熊貓,
panel,4,板,
panic,3,恐慌,
pants,1,褲子,
papaya,2,木瓜,
paper,1,紙,
parachute,4,降落傘,
parade,3,遊行,
paradise,3,天堂,
paragraph,4,段落,
paralyze,6,使麻痺；使癱瘓,
pardon,2,原諒,
parent(s),1,父母,
park,1,公園,
parrot,3,鸚鵡,
part,1,一部分,
partial,4,局部的,
participant,5,參與者；分享者,
participate,2,參與,
particular,2,獨特的,
partner,2,伙伴,
partnership,4,合夥,
party,1,派對,
pass,1,通行許可；經過,
passage,3,通行,
passenger,3,乘客,
passion,3,熱情,
passionate,5,熱情的,
passive,4,被動的,
passport,3,護照,
past,1,過去的,
paste,2,麵團,
pat,3,拍,
path,2,小徑,
pathetic,5,悲哀的,
patience,3,耐心,
patient,2,有耐心的,
patriot,6,愛國者,
patriotic,6,愛國的,
patron,5,贊助人,
pattern,2,樣式,
pause,3,暫停,
pave(ment),3,鋪(用於被動),
paw,4,腳掌；腳爪,
pay(ment),1,付錢,
pea,3,豌豆,
peace,2,和平,
peaceful,2,和平的,
peach,2,桃子,
peak,2,山頂,
peanut,3,花生,
pear,2,梨,
pearl,3,珍珠,
peasant,5,佃農,
peculiar,4,奇怪的,
pedal,5,踏板,
pedestrian,5,行人,
peel,3,果皮；剝皮,
peep,4,窺視；偷看,
peer,4,同輩,
pen,1,筆,
penalty,4,處罰,
pencil,1,鉛筆,
penetrate,5,進入；看穿,
penguin,3,企鵝,
penny,3,一分錢,
pension,5,養老金,
people,1,人們,
pepper,3,胡椒粉,
per,2,每,
percent,4,百分之…,
percentage,4,百分比,
perch,6,棲木；高而安全的地位,
perfect,2,完美的,
perfection,4,完備,
perform,3,執行；演出,
performance,3,成就；表演,
performer,5,執行者；表演者,
perfume,4,香味；香水,
perhaps,1,也許,
peril,6,危險,
period,2,一段時問,
perish,6,毀滅；死亡,
permanent,4,長久的,
permission,3,准許,
permit,3,許可,
persist,5,堅持,
persistent,6,堅持的,
person,1,人,
personal,2,個人的,
personality,2,個性,
perspective,5,透視(畫)法,
persuade,3,說服,
persuasion,4,說服,
persuasive,4,有說服力的,
pessimism,5,悲觀(主義),
pest,4,害蟲,
pet,1,寵物；愛撫,
petition,5,請願(書),
petroleum,6,石油,
petty,5,不重要的,
pharmacy,6,藥房,
phenomenon,4,現象,
philosopher,4,哲學家,
philosophical,4,哲學的,
philosophy,4,哲學,
photograph/photo,1,照片,
photographer,3,攝影者,
photographic,5,攝影(用)的,
photography,4,攝影術,
phrase,2,片語；用語言表示,
physical,4,身體的,
physicist,4,物理學家,
physics,4,物理學,
pianist,6,鋼琴家,
piano,1,鋼琴,
pick,1,十字鎬；挑選,
picnic,1,野餐；去郊遊野餐,
picture,1,圖畫；想像,
pie,1,派,
piece,1,破片；拼合,
pig,1,豬,
pigeon,3,鵲子,
pile,3,堆；疊,
pilgrim,6,朝聖者,
pill,3,藥丸,
pillar,5,柱子,
pillow,2,枕頭,
pilot,3,飛行員；駕駛,
pimple,6,粉刺；面皰,
pine,3,松樹,
pineapple,3,鳳梨,
pink,1,粉紅色的,
pint,3,品脫(液量名),
pioneer,4,拓荒者；開拓,
pipe,1,管；用管道輸送,
pipeline,5,管線,
pirate,5,海盜,
pit,3,坑；煤礦,
pitch,3,瀝青,
pitcher,5,大水罐；投手,
pity,3,可惜,
pizza,2,比薩,
place,1,地方；放置,
plague,6,瘟疫；折磨,
plain,2,簡單的,
plan,1,計劃,
planet,1,行星,
plant,1,植物；種植,
plantation,6,種植園,
plastic,3,塑膠,
plate,1,盤；碟,
platform,2,月臺,
play,1,玩耍；玩,
playground,2,操場,
playwright,6,劇作家,
plea,5,懇求,
pleasant,2,令人愉快的,
please,1,使)高興,
pleasure,1,愉快,
pledge,5,發誓；保證,
plentiful,4,豐富,
plenty,3,大量,
plot,4,情節；圖謀,
plow,6,耕(地),
plug,3,塞子,
plumber,4,管子工,
plus,2,加,
pneumonia,6,肺炎,
pocket,1,口袋,
poem,2,詩,
poet,2,詩人,
poetry,2,詩,
point,1,尖端；持向,
poison,2,毒藥,
poisonous,4,有毒的,
pole,3,南極或北極,
police,1,警察,
policeman/cop,2,警察,
policy,2,政策,
polish,4,波蘭的；波蘭人(語)的,
polite,1,有禮貌的,
political,3,政府的,
politician,3,政治家,
politics,3,政治活動,
poll,3,民意調查,
pollute,3,污染,
pollution,3,污染,
pond,1,池塘,
ponder,6,深思,
pony,6,小馬,
pool,1,水塘,
poor,1,貧窮的,
pop,2,砰然(聲),
popcorn,1,玉米花,
popular,1,流行的,
popularity,4,流行,
populate,6,移居於,
population,2,人口,
pork,2,豬肉,
port,2,港,
portable,4,便攜的,
porter,6,搬行李工人,
portfolio,5,文件夾；投資組合,
portion,3,一部分,
portrait,3,肖畫像,
portray,4,描繪,
pose,2,姿勢,
position,2,位置,
positive,2,確信的；積極的,
possess,4,擁有,
possibility,2,可能性,
possible,1,可能的,
post,2,位置；郵局,
postage,4,郵資,
poster,3,海報,
postpone(ment),3,延期,
posture,6,姿勢,
pot,1,罐；壺；盒,
potato,1,馬鈴薯,
potent,6,有效力的,
potential,4,潛在的；僭能,
pottery,3,陶器,
poultry,6,家禽(肉),
pound,2,磅,
pour,3,灌 v.注 v.倒,
poverty,3,貧窮,
powder,3,粉末,
power,1,權力,
powerful,2,強健的,
practical,3,實踐的,
practice,1,練習；實踐,
practitioner,5,開業者,
praise,2,讚美；稱讚,
pray,2,祈禱,
prayer,2,祈禱,
precaution,5,預防措施,
precedent,6,慣例,
precious,3,珍貴的,
precise,4,精確的,
predecessor,6,前輩,
predict,4,預言,
prediction,4,預言,
prefer,2,寧願選擇,
preference,5,偏愛,
pregnant,4,懷孕的,
prejudice,5,成見,
preliminary,5,初步的；初步行動,
premature,5,過早的,
premier,5,首相,
premise,5,前提,
premium,5,保險費,
preparation,3,準備,
prepare,1,準備,
prescribe,5,開(樂方),
prescription,5,藥方,
presence,3,出席,
present,1,出席的,
presentation,4,表演,
preservation,4,保持,
preserve,4,保存,
preside,6,主持,
presidency,5,總統(校長)的職位,
president,2,總統；校長,
presidential,5,總統(校長)的,
press,2,報刊,
pressure,2,壓；按,
pretend,3,假裝,
pretty,1,漂亮的,
prevent,3,預防,
preventive,6,預防的,
preview,6,預習；預演,
previous,3,以前的,
price,1,價格,
pride,2,自豪,
primary,2,主要的,
prime,4,首先的,
primitive,4,遠古的,
prince/princess,2,王子,
principal,2,主要的,
principle,2,原則,
print,2,印刷；字體,
printer,2,印刷業從業人員,
priority,4,居先；優先(權),
prison,2,監獄,
privacy,4,獨處(狀況),
private,2,個人的,
privilege,4,特權,
prize,2,獎品；珍視,
probable,3,很可能的,
probe,6,探查,
problem,1,問題,
procedure,4,程序,
proceed,4,繼續進行,
process,3,過程；加工,
produce,2,生產,
product,3,產品,
production,2,生產；產量；產品,
productive,4,多產的,
productivity,5,生產力,
profession,4,職業,
professional,4,專業的,
professor,3,教授,
profile,5,側面像；輪廓,
profit,3,利益；有益於,
profitable,4,有益的,
program,1,程序；編製程序,
progress,2,前進,
progressive,5,不斷前進的,
prohibit,5,禁止,
prohibition,6,禁止,
project,2,項目,
projection,5,凸出物；設計；投影,
prominent,4,突起的,
promise,2,諾言；許諾,
promising,4,大有希望的,
promote,3,提升,
promotion,4,晉級,
prompt,4,促使,
prone,5,易於發生(不愉快事)的；有傾向的,
pronounce,3,發音,
proof,3,證據,
proper,2,適合的,
property,3,財產,
proposal,4,計劃；建議,
propose,2,提議,
prose,6,散文,
prosecution,5,被)起訴,
prospect,5,期望,
prosper,4,興旺,
prosperity,4,發達,
prosperous,4,繁榮的,
protect,2,保護,
protective,2,保護的,
protein,4,蛋白質,
protest,4,抗議,
proud,1,白尊的,
prove,2,證明,
proverb,6,諺語,
provide,2,提供,
provincial,6,省的,
provoke,5,激怒,
psychiatry,6,精神病學,
psychological,4,心理(上)的,
psychologist,4,心理學家,
psychology,4,心理學,
pub,3,小酒館,
public,1,公眾的；大眾,
publication,4,公布,
publicity,4,眾人皆知,
publish,4,出版,
publisher,4,出版社(者),
pull,1,拖；拉,
pulse,5,脈搏,
pump,3,泵,
pumpkin,2,南瓜,
punctual,6,如期的；準時的,
punish(ment),2,處罰,
pupil,2,小學生,
puppy,2,小狗,
purchase,5,購買,
pure,3,純淨的,
purity,6,純潔,
purple,2,紫色的,
purpose,2,意圖,
purse,3,錢包,
pursue,4,追捕,
pursuit,4,追趕,
put,1,安置,
puzzle,2,難題；困惑,
quake,6,震動,
qualify,5,使具有資格,
quality,2,質量,
quantity,2,數量,
quarrel,4,爭吵,
quarter,1,四分之一,
queen,1,王后,
queer,3,奇怪的,
quest,5,探索,
question,1,問題；詢問,
questionnaire,5,問卷,
quick,1,快速的/地,
quiet,1,安靜的；使安靜,
quit,3,停止,
quite,1,完全；非常,
quiz,2,問答比賽,
quotation,4,引語,
